Date,NO2,OZONE,PM25
24-Apr-2020 18:00,0.005,0.052,3.9
24-Apr-2020 19:00,0.009,0.04,4.1
24-Apr-2020 20:00,0.009,0.037,4.3
24-Apr-2020 21:00,0.009,0.036,3.3
24-Apr-2020 22:00,0.013,0.028,4.3
24-Apr-2020 23:00,0.024,0.011,8
25-Apr-2020 00:00,0.014,0.024,6.9
25-Apr-2020 01:00,0.005,0.031,5.8
25-Apr-2020 02:00,0.009,0.023,4.7
25-Apr-2020 03:00,0.014,0.012,5.6
25-Apr-2020 04:00,0.014,0.01,4.1
25-Apr-2020 05:00,0.018,0.004,5.1
25-Apr-2020 06:00,0.021,0.004,5.1
25-Apr-2020 07:00,0.018,0.015,10.1
25-Apr-2020 08:00,0.012,0.028,6.3
25-Apr-2020 09:00,0.009,0.037,4.4
25-Apr-2020 10:00,0.003,0.049,4.4
25-Apr-2020 11:00,0.001,0.052,4.3
25-Apr-2020 12:00,0.001,0.052,2.6
25-Apr-2020 13:00,0.001,0.053,2.9
25-Apr-2020 14:00,0.002,0.057,5.5
25-Apr-2020 15:00,0.002,0.06,5.9
25-Apr-2020 16:00,0.002,0.056,6.7
25-Apr-2020 17:00,0.003,0.054,5.8
25-Apr-2020 18:00,0.008,0.046,5.4
25-Apr-2020 19:00,0.015,0.039,5.2
25-Apr-2020 20:00,0.027,0.024,10.2
25-Apr-2020 21:00,0.041,0.004,13.6
25-Apr-2020 22:00,0.039,0.004,13.7
25-Apr-2020 23:00,0.036,0.005,10.7
26-Apr-2020 00:00,0.026,0.009,10
26-Apr-2020 01:00,0.019,0.012,10.8
26-Apr-2020 02:00,0.006,0.025,7.8
26-Apr-2020 03:00,0.006,0.02,5.6
26-Apr-2020 04:00,0.012,0.009,7.5
26-Apr-2020 05:00,0.014,0.005,9.2
26-Apr-2020 06:00,0.008,0.02,8
26-Apr-2020 07:00,0.005,0.028,6.9
26-Apr-2020 08:00,0.003,0.041,6
26-Apr-2020 09:00,0.004,0.048,3.8
26-Apr-2020 10:00,0.005,0.054,5.6
26-Apr-2020 11:00,0.004,0.063,8
26-Apr-2020 12:00,0.003,0.065,6.7
26-Apr-2020 13:00,0.002,0.059,5.9
26-Apr-2020 14:00,0.001,0.057,3.4
26-Apr-2020 15:00,0.001,0.058,5.7
26-Apr-2020 16:00,0.001,0.06,4.6
26-Apr-2020 17:00,0.002,0.054,3.9
26-Apr-2020 18:00,0.005,0.049,1.7
26-Apr-2020 19:00,0.018,0.031,4.6
26-Apr-2020 20:00,0.017,0.031,5.3
26-Apr-2020 21:00,0.02,0.027,5.1
26-Apr-2020 22:00,0.026,0.019,6.4
26-Apr-2020 23:00,0.013,0.034,6.5
27-Apr-2020 00:00,0.01,0.03,3.6
27-Apr-2020 01:00,0.012,0.02,6.8
27-Apr-2020 02:00,0.019,0.008,8.1
27-Apr-2020 03:00,0.025,0.003,8.5
27-Apr-2020 04:00,0.023,0.003,10.9
27-Apr-2020 05:00,0.02,0.01,12.9
27-Apr-2020 06:00,0.017,0.017,8.9
27-Apr-2020 07:00,0.012,0.025,8.6
27-Apr-2020 08:00,0.01,0.03,6.9
27-Apr-2020 09:00,0.012,0.034,5.9
27-Apr-2020 10:00,0.012,0.042,6.4
27-Apr-2020 11:00,0.008,0.055,7.1
27-Apr-2020 12:00,0.006,0.061,5.7
27-Apr-2020 13:00,0.002,0.06,3.1
27-Apr-2020 14:00,0.002,0.054,4.5
27-Apr-2020 15:00,0.002,0.052,4.6
27-Apr-2020 16:00,0.002,0.051,4.9
27-Apr-2020 17:00,0.002,0.051,3.8
27-Apr-2020 18:00,0.003,0.051,2.1
27-Apr-2020 19:00,0.011,0.04,3.2
27-Apr-2020 20:00,0.024,0.023,5.5
27-Apr-2020 21:00,0.032,0.01,10.3
27-Apr-2020 22:00,0.027,0.015,6.7
27-Apr-2020 23:00,0.017,0.022,3.7
28-Apr-2020 00:00,0.012,0.024,3.7
28-Apr-2020 01:00,0.006,0.034,6
28-Apr-2020 02:00,0.005,0.036,6.9
28-Apr-2020 03:00,0.007,0.027,5.5
28-Apr-2020 04:00,0.018,0.013,5.6
28-Apr-2020 05:00,0.025,0.002,5.4
28-Apr-2020 06:00,0.022,0.006,8
28-Apr-2020 07:00,0.018,0.016,11.4
28-Apr-2020 08:00,0.015,,8.6
28-Apr-2020 09:00,,0.042,7.9
28-Apr-2020 10:00,0.014,0.042,
28-Apr-2020 11:00,0.012,0.05,
28-Apr-2020 12:00,0.01,0.061,
28-Apr-2020 13:00,0.007,0.069,9.3
28-Apr-2020 14:00,0.003,0.069,8
28-Apr-2020 15:00,0.004,0.066,8.5
28-Apr-2020 16:00,0.004,0.067,4.7
28-Apr-2020 17:00,0.005,0.065,6.6
28-Apr-2020 18:00,0.007,0.056,5.2
28-Apr-2020 19:00,0.018,0.04,5.2
28-Apr-2020 20:00,0.037,0.016,7.6
28-Apr-2020 21:00,0.041,0.006,13.2
28-Apr-2020 22:00,0.038,0.003,13.5
28-Apr-2020 23:00,0.03,0.008,8.9
29-Apr-2020 00:00,0.017,0.022,9.3
29-Apr-2020 01:00,0.009,0.031,5.9
29-Apr-2020 02:00,0.008,0.027,6.9
29-Apr-2020 03:00,0.014,0.013,9.4
29-Apr-2020 04:00,0.026,0,10.9
29-Apr-2020 05:00,0.029,0,10.5
29-Apr-2020 06:00,0.031,0.011,15.3
29-Apr-2020 07:00,0.02,0.025,10.8
29-Apr-2020 08:00,0.014,0.033,8.8
29-Apr-2020 09:00,0.012,0.04,7.8
29-Apr-2020 10:00,0.007,0.057,8
29-Apr-2020 11:00,0.009,0.062,8.2
29-Apr-2020 12:00,0.006,0.072,7.2
29-Apr-2020 13:00,0.004,0.075,8.9
29-Apr-2020 14:00,0.004,0.072,6.5
29-Apr-2020 15:00,0.004,0.071,7.6
29-Apr-2020 16:00,0.003,0.064,5.9
29-Apr-2020 17:00,0.003,0.059,4.8
29-Apr-2020 18:00,0.004,0.052,6.9
29-Apr-2020 19:00,0.018,0.031,5.7
29-Apr-2020 20:00,0.033,0.009,8.9
29-Apr-2020 21:00,0.03,0.011,12.6
29-Apr-2020 22:00,0.034,0.011,9.9
29-Apr-2020 23:00,0.021,0.02,10.5
30-Apr-2020 00:00,0.011,0.026,9
30-Apr-2020 01:00,0.011,0.021,8.4
30-Apr-2020 02:00,0.013,0.016,9.9
30-Apr-2020 03:00,0.013,0.019,10.3
30-Apr-2020 04:00,0.018,0.011,11.1
30-Apr-2020 05:00,0.026,0.004,9.5
30-Apr-2020 06:00,0.026,0.009,11.8
30-Apr-2020 07:00,0.029,0.013,14.2
30-Apr-2020 08:00,0.011,0.037,11.8
30-Apr-2020 09:00,0.008,0.045,8.8
30-Apr-2020 10:00,0.006,0.055,6.9
30-Apr-2020 11:00,0.008,0.062,6.7
30-Apr-2020 12:00,0.007,0.068,9.4
30-Apr-2020 13:00,0.007,0.071,8.1
30-Apr-2020 14:00,0.005,0.072,7.7
30-Apr-2020 15:00,0.005,0.073,7.2
30-Apr-2020 16:00,0.003,0.06,4.7
30-Apr-2020 17:00,0.003,0.053,3.4
30-Apr-2020 18:00,0.007,0.045,4.7
30-Apr-2020 19:00,0.017,0.029,4.5
30-Apr-2020 20:00,0.019,0.021,6.9
30-Apr-2020 21:00,0.024,0.011,9.1
30-Apr-2020 22:00,0.027,0.008,11.9
30-Apr-2020 23:00,0.012,0.026,8.4
01-May-2020 00:00,0.015,0.021,4
01-May-2020 01:00,0.011,0.022,3.3
01-May-2020 02:00,0.012,0.017,4.4
01-May-2020 03:00,0.019,0.008,5.7
01-May-2020 04:00,0.023,0.004,7.2
01-May-2020 05:00,0.024,0.004,8.2
01-May-2020 06:00,0.023,0.006,9.5
01-May-2020 07:00,0.013,0.023,10.3
01-May-2020 08:00,0.012,0.026,7.5
01-May-2020 09:00,0.015,0.029,7.7
01-May-2020 10:00,0.009,0.041,7.2
01-May-2020 11:00,0.006,0.05,8.1
01-May-2020 12:00,0.005,0.057,7
01-May-2020 13:00,0.004,0.061,5.1
01-May-2020 14:00,0.002,0.06,6.9
01-May-2020 15:00,0.003,0.055,3.9
01-May-2020 16:00,0.002,0.049,5.3
01-May-2020 17:00,0.002,0.048,4.7
01-May-2020 18:00,0.004,0.044,2.5
01-May-2020 19:00,0.007,0.038,3.6
01-May-2020 20:00,0.008,0.037,4
01-May-2020 21:00,0.012,0.032,3.3
01-May-2020 22:00,0.014,0.028,5.6
01-May-2020 23:00,0.009,0.034,5.7
02-May-2020 00:00,0.008,0.031,4.1
02-May-2020 01:00,0.006,0.032,4.4
02-May-2020 02:00,0.009,0.024,3.1
02-May-2020 03:00,0.012,0.017,3.1
02-May-2020 04:00,0.01,0.02,6.5
02-May-2020 05:00,0.01,0.021,6.6
02-May-2020 06:00,0.009,0.023,6.2
02-May-2020 07:00,0.008,0.028,4.5
02-May-2020 08:00,0.006,0.033,5.3
02-May-2020 09:00,0.004,0.041,5.2
02-May-2020 10:00,0.004,0.047,5.8
02-May-2020 11:00,0.002,0.051,5.2
02-May-2020 12:00,0.002,0.051,4.8
02-May-2020 13:00,0.001,0.053,2.5
02-May-2020 14:00,0.001,0.05,5.8
02-May-2020 15:00,0.001,0.046,6
02-May-2020 16:00,0.001,0.047,5.5
02-May-2020 17:00,0.002,0.046,8.5
02-May-2020 18:00,0.002,0.045,4.9
02-May-2020 19:00,0.006,0.04,3
02-May-2020 20:00,0.009,0.036,5.2
02-May-2020 21:00,0.017,0.026,5.4
02-May-2020 22:00,0.016,0.025,10.3
02-May-2020 23:00,0.011,0.031,5.9
03-May-2020 00:00,0.012,0.028,5
03-May-2020 01:00,0.01,0.031,5.6
03-May-2020 02:00,0.007,0.029,4.5
03-May-2020 03:00,0.01,0.021,6.5
03-May-2020 04:00,0.008,0.019,5.3
03-May-2020 05:00,0.007,0.019,5.6
03-May-2020 06:00,0.01,0.018,5.4
03-May-2020 07:00,0.003,0.032,5.8
03-May-2020 08:00,0.003,0.037,4.2
03-May-2020 09:00,0.002,0.044,4
03-May-2020 10:00,0.002,0.05,5.8
03-May-2020 11:00,0.002,0.061,6.2
03-May-2020 12:00,0.002,0.067,6.1
03-May-2020 13:00,0.002,0.06,7.1
03-May-2020 14:00,0.001,0.055,5.1
03-May-2020 15:00,0.001,0.054,10
03-May-2020 16:00,0.001,0.053,5.8
03-May-2020 17:00,0.001,0.051,3.6
03-May-2020 18:00,0.002,0.052,4.3
03-May-2020 19:00,0.007,0.045,4.3
03-May-2020 20:00,0.011,0.038,4.1
03-May-2020 21:00,0.013,0.036,5.9
03-May-2020 22:00,0.022,0.022,6
03-May-2020 23:00,0.015,0.029,7.7
04-May-2020 00:00,0.014,0.029,5.5
04-May-2020 01:00,0.011,0.026,6.8
04-May-2020 02:00,0.01,0.02,7
04-May-2020 03:00,0.01,0.022,7.3
04-May-2020 04:00,0.017,0.017,8.4
04-May-2020 05:00,0.032,0.001,9
04-May-2020 06:00,0.031,0.002,12
04-May-2020 07:00,0.019,0.022,12.7
04-May-2020 08:00,0.019,0.026,9.1
04-May-2020 09:00,0.015,0.035,10.7
04-May-2020 10:00,0.01,0.045,8.5
04-May-2020 11:00,0.007,0.057,7.4
04-May-2020 12:00,0.005,0.065,9
04-May-2020 13:00,0.005,0.069,7.3
04-May-2020 14:00,0.002,0.069,10.9
04-May-2020 15:00,0.002,0.071,9.4
04-May-2020 16:00,0.002,0.069,6.9
04-May-2020 17:00,0.003,0.067,4.1
04-May-2020 18:00,0.004,0.06,5.4
04-May-2020 19:00,0.011,0.047,5.7
04-May-2020 20:00,0.013,0.041,6.2
04-May-2020 21:00,0.007,0.043,7.2
04-May-2020 22:00,0.009,0.04,6.6
04-May-2020 23:00,0.008,0.041,6.6
05-May-2020 00:00,0.01,0.033,6.7
05-May-2020 01:00,0.005,0.034,2.3
05-May-2020 02:00,0.007,0.026,3.7
05-May-2020 03:00,0.007,0.027,5.6
05-May-2020 04:00,0.016,0.011,7.6
05-May-2020 05:00,0.024,0,10.4
05-May-2020 06:00,0.027,0.006,11.8
05-May-2020 07:00,0.01,0.032,10.7
05-May-2020 08:00,0.013,0.037,7.9
05-May-2020 09:00,0.007,0.05,9.1
05-May-2020 10:00,0.006,0.061,8.9
05-May-2020 11:00,,,
05-May-2020 12:00,,,
05-May-2020 13:00,,,
05-May-2020 14:00,,,
05-May-2020 15:00,,,
05-May-2020 16:00,,,
05-May-2020 17:00,,,
05-May-2020 18:00,,,
05-May-2020 19:00,,,
05-May-2020 20:00,,,
05-May-2020 21:00,,,
05-May-2020 22:00,,,
05-May-2020 23:00,,,
06-May-2020 00:00,,,
06-May-2020 01:00,,,
06-May-2020 02:00,,,
06-May-2020 03:00,,,
06-May-2020 04:00,,,
06-May-2020 05:00,,,
06-May-2020 06:00,,,
06-May-2020 07:00,0.017,,
06-May-2020 08:00,0.012,0.043,
06-May-2020 09:00,,0.057,
06-May-2020 10:00,0.012,0.056,8.6
06-May-2020 11:00,0.008,0.068,12.8
06-May-2020 12:00,0.006,0.076,9.4
06-May-2020 13:00,0.003,0.071,7.5
06-May-2020 14:00,0.002,0.074,5
06-May-2020 15:00,0.002,0.077,4.8
06-May-2020 16:00,0.002,0.073,4.3
06-May-2020 17:00,0.002,0.071,2.5
06-May-2020 18:00,0.005,0.064,7.1
06-May-2020 19:00,0.014,0.047,5.2
06-May-2020 20:00,0.022,0.03,3.7
06-May-2020 21:00,0.033,0.018,6.1
06-May-2020 22:00,0.033,0.013,7.2
06-May-2020 23:00,0.025,0.013,5.9
07-May-2020 00:00,0.028,0.005,8.7
07-May-2020 01:00,0.019,0.016,8.2
07-May-2020 02:00,0.013,0.021,8.3
07-May-2020 03:00,0.015,0.013,7.2
07-May-2020 04:00,0.024,0.007,10.6
07-May-2020 05:00,0.031,0.007,10.2
07-May-2020 06:00,0.03,0.007,11.1
07-May-2020 07:00,0.022,0.025,10.8
07-May-2020 08:00,0.018,0.034,8.5
07-May-2020 09:00,0.016,0.042,8.4
07-May-2020 10:00,0.015,0.05,7.7
07-May-2020 11:00,0.013,0.062,8.4
07-May-2020 12:00,0.01,0.073,8.9
07-May-2020 13:00,0.004,0.078,6.1
07-May-2020 14:00,0.002,0.08,4.7
07-May-2020 15:00,0.002,0.078,5
07-May-2020 16:00,0.002,0.076,4.5
07-May-2020 17:00,0.004,0.073,5.8
07-May-2020 18:00,0.005,0.067,5.6
07-May-2020 19:00,0.014,0.054,6.1
07-May-2020 20:00,0.025,0.036,7.9
07-May-2020 21:00,0.017,0.037,8
07-May-2020 22:00,0.017,0.037,8.8
07-May-2020 23:00,0.011,0.037,7
08-May-2020 00:00,0.007,0.038,4.3
08-May-2020 01:00,0.006,0.037,4.7
08-May-2020 02:00,0.006,0.034,3.8
08-May-2020 03:00,0.008,0.033,5.4
08-May-2020 04:00,0.015,0.018,5.3
08-May-2020 05:00,0.028,0.004,6.6
08-May-2020 06:00,0.03,0.005,7.3
08-May-2020 07:00,0.023,0.016,8
08-May-2020 08:00,0.022,0.023,9.3
08-May-2020 09:00,0.026,0.033,10.3
08-May-2020 10:00,0.016,0.044,11.7
08-May-2020 11:00,0.003,0.056,8.9
08-May-2020 12:00,0.002,0.058,6.3
08-May-2020 13:00,0.002,0.059,4.3
08-May-2020 14:00,0.002,0.063,7.2
08-May-2020 15:00,0.002,0.061,4.2
08-May-2020 16:00,0.002,0.057,4.9
08-May-2020 17:00,0.002,0.053,4.4
08-May-2020 18:00,0.004,0.051,5.3
08-May-2020 19:00,0.012,0.04,5.3
08-May-2020 20:00,0.031,0.015,7.6
08-May-2020 21:00,0.016,0.029,9.8
08-May-2020 22:00,0.008,0.035,6.7
08-May-2020 23:00,0.007,0.034,5.7
09-May-2020 00:00,0.006,0.033,4.2
09-May-2020 01:00,0.007,0.029,5.4
09-May-2020 02:00,0.007,0.028,5.7
09-May-2020 03:00,0.014,0.022,6.9
09-May-2020 04:00,0.024,0.005,7.4
09-May-2020 05:00,0.023,0.004,10.2
09-May-2020 06:00,0.023,0.007,11.9
09-May-2020 07:00,0.016,0.022,13.4
09-May-2020 08:00,0.011,0.032,20.5
09-May-2020 09:00,0.005,0.042,8.6
09-May-2020 10:00,0.003,0.047,7.3
09-May-2020 11:00,0.002,0.049,7.6
09-May-2020 12:00,0.001,0.05,6.3
09-May-2020 13:00,0.001,0.052,8.5
09-May-2020 14:00,0.002,0.052,8.9
09-May-2020 15:00,0.001,0.054,8.2
09-May-2020 16:00,0.001,0.053,8.9
09-May-2020 17:00,0.002,0.051,6.4
09-May-2020 18:00,0.003,0.048,3.5
09-May-2020 19:00,0.011,0.036,6.3
09-May-2020 20:00,0.024,0.019,10.4
09-May-2020 21:00,0.024,0.017,10.9
09-May-2020 22:00,0.004,0.043,9.6
09-May-2020 23:00,0.005,0.046,8.4
10-May-2020 00:00,0.003,0.046,4.8
10-May-2020 01:00,0.003,0.044,4.7
10-May-2020 02:00,0.006,0.034,5.5
10-May-2020 03:00,0.01,0.026,5.8
10-May-2020 04:00,0.008,0.034,7.9
10-May-2020 05:00,0.007,0.035,7.3
10-May-2020 06:00,0.006,0.043,6
10-May-2020 07:00,0.004,0.05,3.4
10-May-2020 08:00,0.005,0.044,4.7
10-May-2020 09:00,0.006,0.045,-0.9
10-May-2020 10:00,0.007,0.043,4.6
10-May-2020 11:00,0.004,0.055,5.9
10-May-2020 12:00,0.003,0.065,6.9
10-May-2020 13:00,0.002,0.073,5.8
10-May-2020 14:00,0.002,0.075,6.5
10-May-2020 15:00,0.001,0.064,5.9
10-May-2020 16:00,0.001,0.06,4
10-May-2020 17:00,0.002,0.057,5.8
10-May-2020 18:00,0.002,0.058,3.5
10-May-2020 19:00,0.006,0.049,4.9
10-May-2020 20:00,0.003,0.051,6.4
10-May-2020 21:00,0.002,0.052,6.1
10-May-2020 22:00,0.006,0.048,2.8
10-May-2020 23:00,0.006,0.045,3.9
11-May-2020 00:00,0.007,0.043,5.1
11-May-2020 01:00,0.003,0.045,5
11-May-2020 02:00,0.002,0.046,5.7
11-May-2020 03:00,0.003,0.044,3.7
11-May-2020 04:00,0.008,0.035,5.9
11-May-2020 05:00,0.02,0.015,6.6
11-May-2020 06:00,0.022,0.014,6.8
11-May-2020 07:00,0.008,0.039,4.2
11-May-2020 08:00,0.004,0.047,4.9
11-May-2020 09:00,0.005,0.052,7.2
11-May-2020 10:00,0.005,0.062,6.2
11-May-2020 11:00,0.003,0.064,6.3
11-May-2020 12:00,0.002,0.062,6.3
11-May-2020 13:00,0.002,0.062,4.9
11-May-2020 14:00,0.001,0.057,7.5
11-May-2020 15:00,0.001,0.051,6.9
11-May-2020 16:00,0.001,0.046,5.5
11-May-2020 17:00,0.002,0.046,9.7
11-May-2020 18:00,0.004,0.046,4.7
11-May-2020 19:00,0.007,0.04,3.3
11-May-2020 20:00,0.011,0.035,4.5
11-May-2020 21:00,0.003,0.039,6.5
11-May-2020 22:00,0.004,0.039,4.2
11-May-2020 23:00,0.007,0.031,5
12-May-2020 00:00,0.008,0.027,5.1
12-May-2020 01:00,0.003,0.034,4.9
12-May-2020 02:00,0.003,0.037,1.7
12-May-2020 03:00,0.005,0.033,4.6
12-May-2020 04:00,0.006,0.034,4.8
12-May-2020 05:00,0.012,0.026,6.6
12-May-2020 06:00,0.015,0.016,6.2
12-May-2020 07:00,0.007,0.026,4.7
12-May-2020 08:00,0.006,,4.5
12-May-2020 09:00,,0.045,4.5
12-May-2020 10:00,,0.048,
12-May-2020 11:00,0.001,0.054,
12-May-2020 12:00,0.001,0.054,
12-May-2020 13:00,0.001,0.054,3.1
12-May-2020 14:00,0.001,0.052,4.2
12-May-2020 15:00,0.001,0.05,0.9
12-May-2020 16:00,0.001,0.047,5.2
12-May-2020 17:00,0.002,0.048,6.6
12-May-2020 18:00,0.002,0.048,5.6
12-May-2020 19:00,0.005,0.044,5.5
12-May-2020 20:00,0.006,0.041,3.9
12-May-2020 21:00,0.008,0.04,4.3
12-May-2020 22:00,0.01,0.037,5.3
12-May-2020 23:00,0.008,0.037,3.4
13-May-2020 00:00,0.012,0.028,3.3
13-May-2020 01:00,0.006,0.031,3.2
13-May-2020 02:00,0.005,0.029,4.1
13-May-2020 03:00,0.007,0.023,9.4
13-May-2020 04:00,0.009,0.02,11.6
13-May-2020 05:00,0.016,0.015,8.1
13-May-2020 06:00,0.01,0.021,6.7
13-May-2020 07:00,0.005,0.029,5.7
13-May-2020 08:00,0.002,0.034,4
13-May-2020 09:00,0.002,0.036,3.9
13-May-2020 10:00,0.002,0.041,4
13-May-2020 11:00,0.003,0.046,3.6
13-May-2020 12:00,0.003,0.054,4.9
13-May-2020 13:00,0.002,0.053,5.1
13-May-2020 14:00,0.001,0.049,3.3
13-May-2020 15:00,0.001,0.045,5.2
13-May-2020 16:00,0.002,0.044,4.9
13-May-2020 17:00,0.002,0.043,3.7
13-May-2020 18:00,0.002,0.042,4.1
13-May-2020 19:00,0.004,0.039,3.6
13-May-2020 20:00,0.005,0.04,2.2
13-May-2020 21:00,0.01,0.036,1.7
13-May-2020 22:00,0.016,0.033,2.5
13-May-2020 23:00,0.01,0.038,3.3
14-May-2020 00:00,0.015,0.028,2.9
14-May-2020 01:00,0.014,0.025,4
14-May-2020 02:00,0.014,0.02,5.1
14-May-2020 03:00,0.012,0.03,4.5
14-May-2020 04:00,0.01,0.031,3.2
14-May-2020 05:00,0.018,0.019,5.8
14-May-2020 06:00,0.018,0.017,5.2
14-May-2020 07:00,0.009,0.025,5.9
14-May-2020 08:00,0.006,0.035,3.7
14-May-2020 09:00,0.005,0.042,3.7
14-May-2020 10:00,0.006,0.047,6.1
14-May-2020 11:00,0.006,0.055,6.3
14-May-2020 12:00,0.005,0.061,5.8
14-May-2020 13:00,0.003,0.066,8.5
14-May-2020 14:00,0.003,0.067,6.3
14-May-2020 15:00,0.002,0.061,7.5
14-May-2020 16:00,0.002,0.058,6.7
14-May-2020 17:00,0.002,0.055,4.5
14-May-2020 18:00,0.003,0.048,6
14-May-2020 19:00,0.005,0.042,5.3
14-May-2020 20:00,0.009,0.035,5.6
14-May-2020 21:00,0.014,0.029,6
14-May-2020 22:00,0.011,0.034,4.6
14-May-2020 23:00,0.013,0.033,4.6
15-May-2020 00:00,0.017,0.025,4.8
15-May-2020 01:00,0.015,0.03,6.6
15-May-2020 02:00,0.011,0.028,22.2
15-May-2020 03:00,0.015,0.02,5.7
15-May-2020 04:00,0.025,0.005,7.7
15-May-2020 05:00,0.031,0.001,8.9
15-May-2020 06:00,0.022,0.013,10.7
15-May-2020 07:00,0.013,0.027,8.6
15-May-2020 08:00,0.01,0.037,6.8
15-May-2020 09:00,0.007,0.047,8.9
15-May-2020 10:00,0.005,0.053,7
15-May-2020 11:00,0.004,0.057,4.9
15-May-2020 12:00,0.002,0.06,5.9
15-May-2020 13:00,0.002,0.06,5.8
15-May-2020 14:00,0.002,0.059,6.4
15-May-2020 15:00,0.002,0.059,5.7
15-May-2020 16:00,0.002,0.056,3.9
15-May-2020 17:00,0.002,0.054,4.3
15-May-2020 18:00,0.003,0.05,4
15-May-2020 19:00,0.006,0.046,4.5
15-May-2020 20:00,0.018,0.029,7.1
15-May-2020 21:00,0.022,0.021,7.5
15-May-2020 22:00,0.029,0.011,5.9
15-May-2020 23:00,0.028,0.006,7.3
16-May-2020 00:00,0.023,0.012,9.2
16-May-2020 01:00,0.01,0.027,6.2
16-May-2020 02:00,0.005,0.035,2.6
16-May-2020 03:00,0.004,0.039,3.5
16-May-2020 04:00,0.006,0.034,3.7
16-May-2020 05:00,0.011,0.028,7.1
16-May-2020 06:00,0.01,0.03,5.8
16-May-2020 07:00,0.006,0.039,7.3
16-May-2020 08:00,0.006,0.042,6.2
16-May-2020 09:00,0.006,0.048,5.5
16-May-2020 10:00,0.007,0.056,6.7
16-May-2020 11:00,0.007,0.067,7.7
16-May-2020 12:00,0.002,0.062,7.5
16-May-2020 13:00,0.001,0.059,5
16-May-2020 14:00,0.001,0.057,6
16-May-2020 15:00,0.001,0.057,5.2
16-May-2020 16:00,0.001,0.055,5.3
16-May-2020 17:00,0.001,0.053,2
16-May-2020 18:00,0.003,0.049,4.2
16-May-2020 19:00,0.008,0.041,6.9
16-May-2020 20:00,0.018,0.025,9.5
16-May-2020 21:00,0.022,0.017,9.4
16-May-2020 22:00,0.027,0.007,8.6
16-May-2020 23:00,0.014,0.025,8.8
17-May-2020 00:00,0.009,0.028,5.6
17-May-2020 01:00,0.005,0.03,6
17-May-2020 02:00,0.008,0.026,6.5
17-May-2020 03:00,0.007,0.025,3.8
17-May-2020 04:00,0.004,0.033,4.5
17-May-2020 05:00,0.007,0.028,3.9
17-May-2020 06:00,0.012,0.021,5.7
17-May-2020 07:00,0.006,0.029,6.2
17-May-2020 08:00,0.003,0.037,4
17-May-2020 09:00,0.002,0.045,4.5
17-May-2020 10:00,0.002,0.051,5.5
17-May-2020 11:00,0.001,0.055,6.1
17-May-2020 12:00,0.001,0.051,5.6
17-May-2020 13:00,0.001,0.051,5.4
17-May-2020 14:00,0.001,0.055,9.7
17-May-2020 15:00,0.001,0.055,6.5
17-May-2020 16:00,0.001,0.057,5.6
17-May-2020 17:00,0.001,0.058,3.5
17-May-2020 18:00,0.002,0.055,3.7
17-May-2020 19:00,0.005,0.048,2.4
17-May-2020 20:00,0.009,0.038,5.4
17-May-2020 21:00,0.01,0.038,3.6
17-May-2020 22:00,0.008,0.039,3.8
17-May-2020 23:00,0.007,0.036,3.4
18-May-2020 00:00,0.007,0.036,4.3
18-May-2020 01:00,0.005,0.036,3.7
18-May-2020 02:00,0.003,0.033,3.3
18-May-2020 03:00,0.008,0.025,3.4
18-May-2020 04:00,0.021,0.004,4.7
18-May-2020 05:00,0.026,0.001,6.4
18-May-2020 06:00,0.027,0.005,11.2
18-May-2020 07:00,0.015,0.02,11.1
18-May-2020 08:00,0.01,0.031,7.8
18-May-2020 09:00,0.004,0.043,5.3
18-May-2020 10:00,0.004,0.049,6.7
18-May-2020 11:00,0.003,0.056,4.6
18-May-2020 12:00,0.001,0.051,4.7
18-May-2020 13:00,0.002,0.052,5.9
18-May-2020 14:00,0.002,0.054,5.4
18-May-2020 15:00,0.001,0.052,5.9
18-May-2020 16:00,0.002,0.046,5.5
18-May-2020 17:00,0.002,0.048,4
18-May-2020 18:00,0.004,0.045,8.8
18-May-2020 19:00,0.005,0.044,7.1
18-May-2020 20:00,0.007,0.039,2.7
18-May-2020 21:00,0.007,0.038,1.9
18-May-2020 22:00,0.005,0.039,2
18-May-2020 23:00,0.005,0.038,3
19-May-2020 00:00,0.008,0.033,2.6
19-May-2020 01:00,0.004,0.035,2.4
19-May-2020 02:00,0.005,0.033,3.9
19-May-2020 03:00,0.011,0.022,2.5
19-May-2020 04:00,0.02,0.012,3.6
19-May-2020 05:00,0.028,0.003,4.6
19-May-2020 06:00,0.021,0.012,5.8
19-May-2020 07:00,0.021,0.016,6.9
19-May-2020 08:00,0.006,0.032,7
19-May-2020 09:00,0.003,0.036,5
19-May-2020 10:00,0.002,0.037,4.7
19-May-2020 11:00,0.001,0.038,4.6
19-May-2020 12:00,0.001,0.04,2
19-May-2020 13:00,0.001,0.042,1.5
19-May-2020 14:00,0.001,0.046,2.4
19-May-2020 15:00,0.001,0.046,3.2
19-May-2020 16:00,0.002,0.048,4
19-May-2020 17:00,0.002,0.054,3.8
19-May-2020 18:00,0.003,0.054,1.1
19-May-2020 19:00,0.003,0.049,3.3
19-May-2020 20:00,0.005,0.046,3.3
19-May-2020 21:00,0.004,0.046,3.3
19-May-2020 22:00,0.004,0.045,2.1
19-May-2020 23:00,0.005,0.044,1.4
20-May-2020 00:00,0.007,0.041,2.3
20-May-2020 01:00,0.009,0.036,3.9
20-May-2020 02:00,0.009,0.032,5.1
